route_id,service_id,trip_id,trip_headsign,direction_id,block_id
6-273,JAN18-JANDA18-Weekday-31,50075786-JAN18-JANDA18-Weekday-31,"Rockcliffe",1,5756555
6-273,JAN18-JANDA18-Weekday-31,50075787-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756555
6-273,JAN18-JANDA18-Weekday-31,50075788-JAN18-JANDA18-Weekday-31,"Rockcliffe",1,5756555
18-273,JAN18-JANDA18-Weekday-31,50075789-JAN18-JANDA18-Weekday-31,"Rideau",1,5756226
18-273,JAN18-JANDA18-Weekday-31,50075790-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756226
14-273,JAN18-JANDA18-Weekday-31,50075791-JAN18-JANDA18-Weekday-31,"Carlington",1,5756564
14-273,JAN18-JANDA18-Weekday-31,50075792-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756564
7-273,JAN18-JANDA18-Weekday-31,50075794-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5756564
7-273,JAN18-JANDA18-Weekday-31,50075795-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5756410
14-273,JAN18-JANDA18-Weekday-31,50075796-JAN18-JANDA18-Weekday-31,"Carlington",1,5756999
14-273,JAN18-JANDA18-Weekday-31,50075797-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756999
14-273,JAN18-JANDA18-Weekday-31,50075798-JAN18-JANDA18-Weekday-31,"Carlington",1,5756999
14-273,JAN18-JANDA18-Weekday-31,50075799-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756999
18-273,JAN18-JANDA18-Weekday-31,50075800-JAN18-JANDA18-Weekday-31,"Rideau",1,5756999
18-273,JAN18-JANDA18-Weekday-31,50075801-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756999
18-273,JAN18-JANDA18-Weekday-31,50075802-JAN18-JANDA18-Weekday-31,"Rideau",1,5756828
18-273,JAN18-JANDA18-Weekday-31,50075803-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756828
111-273,JAN18-JANDA18-Weekday-31,50075805-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756762
111-273,JAN18-JANDA18-Weekday-31,50075806-JAN18-JANDA18-Weekday-31,"Baseline",1,5756762
111-273,JAN18-JANDA18-Weekday-31,50075807-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756762
112-273,JAN18-JANDA18-Weekday-31,50075808-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756797
112-273,JAN18-JANDA18-Weekday-31,50075809-JAN18-JANDA18-Weekday-31,"Billings Bridge",1,5756797
112-273,JAN18-JANDA18-Weekday-31,50075810-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756797
112-273,JAN18-JANDA18-Weekday-31,50075811-JAN18-JANDA18-Weekday-31,"Billings Bridge",1,5756760
112-273,JAN18-JANDA18-Weekday-31,50075812-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756738
112-273,JAN18-JANDA18-Weekday-31,50075813-JAN18-JANDA18-Weekday-31,"Billings Bridge",1,5756738
112-273,JAN18-JANDA18-Weekday-31,50075814-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756738
112-273,JAN18-JANDA18-Weekday-31,50075815-JAN18-JANDA18-Weekday-31,"Billings Bridge",1,5756738
112-273,JAN18-JANDA18-Weekday-31,50075816-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756738
112-273,JAN18-JANDA18-Weekday-31,50075817-JAN18-JANDA18-Weekday-31,"Elmvale",0,5757032
112-273,JAN18-JANDA18-Weekday-31,50075818-JAN18-JANDA18-Weekday-31,"Billings Bridge",1,5757032
112-273,JAN18-JANDA18-Weekday-31,50075819-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756998
112-273,JAN18-JANDA18-Weekday-31,50075820-JAN18-JANDA18-Weekday-31,"Billings Bridge",1,5756998
112-273,JAN18-JANDA18-Weekday-31,50075821-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756998
112-273,JAN18-JANDA18-Weekday-31,50075822-JAN18-JANDA18-Weekday-31,"Billings Bridge",1,5756998
112-273,JAN18-JANDA18-Weekday-31,50075823-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756998
112-273,JAN18-JANDA18-Weekday-31,50075824-JAN18-JANDA18-Weekday-31,"Billings Bridge",1,5756998
112-273,JAN18-JANDA18-Weekday-31,50075825-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756998
44-273,JAN18-JANDA18-Weekday-31,50075826-JAN18-JANDA18-Weekday-31,"Gatineau",1,5756503
105-273,JAN18-JANDA18-Weekday-31,50075827-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756476
44-273,JAN18-JANDA18-Weekday-31,50075828-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5757288
44-273,JAN18-JANDA18-Weekday-31,50075829-JAN18-JANDA18-Weekday-31,"Gatineau",1,5757288
44-273,JAN18-JANDA18-Weekday-31,50075830-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5757288
111-273,JAN18-JANDA18-Weekday-31,50075831-JAN18-JANDA18-Weekday-31,"Baseline",1,5756536
85-273,JAN18-JANDA18-Weekday-31,50075832-JAN18-JANDA18-Weekday-31,"Lees",0,5757076
96-273,JAN18-JANDA18-Weekday-31,50075833-JAN18-JANDA18-Weekday-31,"Merivale",1,5757076
173-273,JAN18-JANDA18-Weekday-31,50075834-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5756782
173-273,JAN18-JANDA18-Weekday-31,50075835-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756782
252-273,JAN18-JANDA18-Weekday-31,50075836-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5756056
661-273,JAN18-JANDA18-Weekday-31,50075837-JAN18-JANDA18-Weekday-31,"Terry Fox",1,5756478
152-273,JAN18-JANDA18-Weekday-31,50075838-JAN18-JANDA18-Weekday-31,"Moodie",0,5757089
152-273,JAN18-JANDA18-Weekday-31,50075839-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5757089
82-273,JAN18-JANDA18-Weekday-31,50075840-JAN18-JANDA18-Weekday-31,"Bayshore",1,5755954
94-273,JAN18-JANDA18-Weekday-31,50075841-JAN18-JANDA18-Weekday-31,"Riverview",0,5757058
94-273,JAN18-JANDA18-Weekday-31,50075842-JAN18-JANDA18-Weekday-31,"Millennium",1,5757058
94-273,JAN18-JANDA18-Weekday-31,50075843-JAN18-JANDA18-Weekday-31,"Riverview",0,5757058
105-273,JAN18-JANDA18-Weekday-31,50075844-JAN18-JANDA18-Weekday-31,"Gatineau",0,5756009
4-273,JAN18-JANDA18-Weekday-31,50075845-JAN18-JANDA18-Weekday-31,"Carleton",0,5756621
22-273,JAN18-JANDA18-Weekday-31,50075846-JAN18-JANDA18-Weekday-31,"Millennium",1,5756360
95-273,JAN18-JANDA18-Weekday-31,50075847-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5757052
95-273,JAN18-JANDA18-Weekday-31,50075848-JAN18-JANDA18-Weekday-31,"Orléans",0,5756206
95-273,JAN18-JANDA18-Weekday-31,50075849-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756206
95-273,JAN18-JANDA18-Weekday-31,50075850-JAN18-JANDA18-Weekday-31,"Orléans",0,5756890
95-273,JAN18-JANDA18-Weekday-31,50075851-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756890
95-273,JAN18-JANDA18-Weekday-31,50075852-JAN18-JANDA18-Weekday-31,"Orléans",0,5756890
87-273,JAN18-JANDA18-Weekday-31,50075853-JAN18-JANDA18-Weekday-31,"Baseline",1,5757146
104-273,JAN18-JANDA18-Weekday-31,50075854-JAN18-JANDA18-Weekday-31,"Place d'Orléans",0,5757146
104-273,JAN18-JANDA18-Weekday-31,50075855-JAN18-JANDA18-Weekday-31,"Carleton",1,5756441
106-273,JAN18-JANDA18-Weekday-31,50075856-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756594
101-273,JAN18-JANDA18-Weekday-31,50075857-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756594
63-273,JAN18-JANDA18-Weekday-31,50075858-JAN18-JANDA18-Weekday-31,"Briarbrook via Innovation",0,5756608
252-273,JAN18-JANDA18-Weekday-31,50075859-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5756590
4-273,JAN18-JANDA18-Weekday-31,50075860-JAN18-JANDA18-Weekday-31,"Carleton",0,5756965
49-273,JAN18-JANDA18-Weekday-31,50075861-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756516
49-273,JAN18-JANDA18-Weekday-31,50075862-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756516
92-273,JAN18-JANDA18-Weekday-31,50075863-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756461
92-273,JAN18-JANDA18-Weekday-31,50075864-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756461
49-273,JAN18-JANDA18-Weekday-31,50075865-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756461
49-273,JAN18-JANDA18-Weekday-31,50075866-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756461
92-273,JAN18-JANDA18-Weekday-31,50075867-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756461
92-273,JAN18-JANDA18-Weekday-31,50075868-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756461
49-273,JAN18-JANDA18-Weekday-31,50075869-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756461
49-273,JAN18-JANDA18-Weekday-31,50075870-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756461
232-273,JAN18-JANDA18-Weekday-31,50075871-JAN18-JANDA18-Weekday-31,"Queenswood Heights",1,5756993
33-273,JAN18-JANDA18-Weekday-31,50075872-JAN18-JANDA18-Weekday-31,"Place D'Orléans",0,5756313
9-273,JAN18-JANDA18-Weekday-31,50075873-JAN18-JANDA18-Weekday-31,"Rideau",0,5756388
234-273,JAN18-JANDA18-Weekday-31,50075874-JAN18-JANDA18-Weekday-31,"Tenth line",1,5756388
48-273,JAN18-JANDA18-Weekday-31,50075876-JAN18-JANDA18-Weekday-31,"Hurdman",1,5757103
42-273,JAN18-JANDA18-Weekday-31,50075877-JAN18-JANDA18-Weekday-31,"Blair",0,5756233
42-273,JAN18-JANDA18-Weekday-31,50075878-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756233
42-273,JAN18-JANDA18-Weekday-31,50075879-JAN18-JANDA18-Weekday-31,"Blair",0,5756233
131-273,JAN18-JANDA18-Weekday-31,50075880-JAN18-JANDA18-Weekday-31,"Chapel Hill",1,5756755
131-273,JAN18-JANDA18-Weekday-31,50075881-JAN18-JANDA18-Weekday-31,"Chapel Hill",1,5756828
37-273,JAN18-JANDA18-Weekday-31,50075882-JAN18-JANDA18-Weekday-31,"Queenswood Heights",0,5757295
131-273,JAN18-JANDA18-Weekday-31,50075883-JAN18-JANDA18-Weekday-31,"Convent Glen",0,5757286
37-273,JAN18-JANDA18-Weekday-31,50075884-JAN18-JANDA18-Weekday-31,"Queenswood Heights",0,5757295
131-273,JAN18-JANDA18-Weekday-31,50075885-JAN18-JANDA18-Weekday-31,"Convent Glen",0,5757295
122-273,JAN18-JANDA18-Weekday-31,50075886-JAN18-JANDA18-Weekday-31,"Millennium",0,5756866
122-273,JAN18-JANDA18-Weekday-31,50075887-JAN18-JANDA18-Weekday-31,"Place d'Orléans",1,5756866
134-273,JAN18-JANDA18-Weekday-31,50075888-JAN18-JANDA18-Weekday-31,"Renaud",0,5756866
11-273,JAN18-JANDA18-Weekday-31,50075889-JAN18-JANDA18-Weekday-31,"Rideau",0,5757136
11-273,JAN18-JANDA18-Weekday-31,50075890-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757136
11-273,JAN18-JANDA18-Weekday-31,50075891-JAN18-JANDA18-Weekday-31,"Rideau",0,5756287
11-273,JAN18-JANDA18-Weekday-31,50075892-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756287
11-273,JAN18-JANDA18-Weekday-31,50075893-JAN18-JANDA18-Weekday-31,"Rideau",0,5756997
11-273,JAN18-JANDA18-Weekday-31,50075894-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756997
11-273,JAN18-JANDA18-Weekday-31,50075895-JAN18-JANDA18-Weekday-31,"Rideau",0,5757291
11-273,JAN18-JANDA18-Weekday-31,50075896-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757291
11-273,JAN18-JANDA18-Weekday-31,50075897-JAN18-JANDA18-Weekday-31,"Rideau",0,5757291
11-273,JAN18-JANDA18-Weekday-31,50075898-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757291
5-273,JAN18-JANDA18-Weekday-31,50075899-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756930
44-273,JAN18-JANDA18-Weekday-31,50075900-JAN18-JANDA18-Weekday-31,"Gatineau",1,5756803
44-273,JAN18-JANDA18-Weekday-31,50075901-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756803
106-273,JAN18-JANDA18-Weekday-31,50075902-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756709
106-273,JAN18-JANDA18-Weekday-31,50075903-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756709
85-273,JAN18-JANDA18-Weekday-31,50075904-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756837
85-273,JAN18-JANDA18-Weekday-31,50075905-JAN18-JANDA18-Weekday-31,"Lees",0,5756837
45-273,JAN18-JANDA18-Weekday-31,50075906-JAN18-JANDA18-Weekday-31,"Hospital / Hôpital",0,5757229
622-273,JAN18-JANDA18-Weekday-31,50075907-JAN18-JANDA18-Weekday-31,"Special",0,5756342
106-273,JAN18-JANDA18-Weekday-31,50075908-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756455
19-273,JAN18-JANDA18-Weekday-31,50075909-JAN18-JANDA18-Weekday-31,"Bank",0,5756764
19-273,JAN18-JANDA18-Weekday-31,50075910-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5756764
271-273,JAN18-JANDA18-Weekday-31,50075911-JAN18-JANDA18-Weekday-31,"Stoneway",1,5756245
104-273,JAN18-JANDA18-Weekday-31,50075912-JAN18-JANDA18-Weekday-31,"Place d'Orléans",0,5756803
28-273,JAN18-JANDA18-Weekday-31,50075913-JAN18-JANDA18-Weekday-31,"Blackburn Hamlet",0,5756727
28-273,JAN18-JANDA18-Weekday-31,50075914-JAN18-JANDA18-Weekday-31,"Blair",1,5756727
28-273,JAN18-JANDA18-Weekday-31,50075915-JAN18-JANDA18-Weekday-31,"Blackburn Hamlet",0,5756466
28-273,JAN18-JANDA18-Weekday-31,50075916-JAN18-JANDA18-Weekday-31,"Blair",1,5756466
129-273,JAN18-JANDA18-Weekday-31,50075917-JAN18-JANDA18-Weekday-31,"Hurdman",1,5755954
12-273,JAN18-JANDA18-Weekday-31,50075918-JAN18-JANDA18-Weekday-31,"Rideau",1,5757127
12-273,JAN18-JANDA18-Weekday-31,50075919-JAN18-JANDA18-Weekday-31,"Blair",0,5757127
85-273,JAN18-JANDA18-Weekday-31,50075920-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757149
88-273,JAN18-JANDA18-Weekday-31,50075921-JAN18-JANDA18-Weekday-31,"Hurdman",0,5756764
45-273,JAN18-JANDA18-Weekday-31,50075922-JAN18-JANDA18-Weekday-31,"Hospital / Hôpital",0,5757111
104-273,JAN18-JANDA18-Weekday-31,50075923-JAN18-JANDA18-Weekday-31,"Carleton",1,5756181
86-273,JAN18-JANDA18-Weekday-31,50075924-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756216
86-273,JAN18-JANDA18-Weekday-31,50075925-JAN18-JANDA18-Weekday-31,"Baseline  Colonnade",1,5756216
86-273,JAN18-JANDA18-Weekday-31,50075926-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756216
106-273,JAN18-JANDA18-Weekday-31,50075927-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756594
106-273,JAN18-JANDA18-Weekday-31,50075928-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756589
101-273,JAN18-JANDA18-Weekday-31,50075929-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757161
101-273,JAN18-JANDA18-Weekday-31,50075930-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756837
101-273,JAN18-JANDA18-Weekday-31,50075931-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756837
101-273,JAN18-JANDA18-Weekday-31,50075932-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756837
101-273,JAN18-JANDA18-Weekday-31,50075933-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756837
97-273,JAN18-JANDA18-Weekday-31,50075934-JAN18-JANDA18-Weekday-31,"Airport / Aéroport",0,5756837
92-273,JAN18-JANDA18-Weekday-31,50075935-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756634
92-273,JAN18-JANDA18-Weekday-31,50075936-JAN18-JANDA18-Weekday-31,"Greenboro",0,5757117
92-273,JAN18-JANDA18-Weekday-31,50075937-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756601
96-273,JAN18-JANDA18-Weekday-31,50075938-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756093
40-273,JAN18-JANDA18-Weekday-31,50075939-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5757123
40-273,JAN18-JANDA18-Weekday-31,50075940-JAN18-JANDA18-Weekday-31,"Greenboro",1,5757123
7-273,JAN18-JANDA18-Weekday-31,50075941-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5756452
92-273,JAN18-JANDA18-Weekday-31,50075942-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756634
92-273,JAN18-JANDA18-Weekday-31,50075943-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756443
92-273,JAN18-JANDA18-Weekday-31,50075944-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756443
92-273,JAN18-JANDA18-Weekday-31,50075945-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756443
92-273,JAN18-JANDA18-Weekday-31,50075946-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756443
92-273,JAN18-JANDA18-Weekday-31,50075947-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756403
92-273,JAN18-JANDA18-Weekday-31,50075948-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756403
98-273,JAN18-JANDA18-Weekday-31,50075949-JAN18-JANDA18-Weekday-31,"Hawthorne",0,5756535
106-273,JAN18-JANDA18-Weekday-31,50075950-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756601
106-273,JAN18-JANDA18-Weekday-31,50075951-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756601
171-273,JAN18-JANDA18-Weekday-31,50075953-JAN18-JANDA18-Weekday-31,"Fallowfield",0,5756920
171-273,JAN18-JANDA18-Weekday-31,50075954-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756770
175-273,JAN18-JANDA18-Weekday-31,50075955-JAN18-JANDA18-Weekday-31,"Golflinks",0,5756179
175-273,JAN18-JANDA18-Weekday-31,50075956-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756179
171-273,JAN18-JANDA18-Weekday-31,50075957-JAN18-JANDA18-Weekday-31,"Fallowfield",0,5756953
80-273,JAN18-JANDA18-Weekday-31,50075958-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756470
80-273,JAN18-JANDA18-Weekday-31,50075959-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5756470
80-273,JAN18-JANDA18-Weekday-31,50075960-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756470
54-273,JAN18-JANDA18-Weekday-31,50075961-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",0,5756470
50-273,JAN18-JANDA18-Weekday-31,50075962-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5756782
50-273,JAN18-JANDA18-Weekday-31,50075963-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",0,5756782
81-273,JAN18-JANDA18-Weekday-31,50075964-JAN18-JANDA18-Weekday-31,"Clyde",1,5756901
81-273,JAN18-JANDA18-Weekday-31,50075965-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",0,5756901
50-273,JAN18-JANDA18-Weekday-31,50075966-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5756887
82-273,JAN18-JANDA18-Weekday-31,50075967-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757093
111-273,JAN18-JANDA18-Weekday-31,50075968-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756399
6-273,JAN18-JANDA18-Weekday-31,50075969-JAN18-JANDA18-Weekday-31,"Rockcliffe",1,5757232
7-273,JAN18-JANDA18-Weekday-31,50075971-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5757232
26-273,JAN18-JANDA18-Weekday-31,50075972-JAN18-JANDA18-Weekday-31,"Blair",1,5756461
26-273,JAN18-JANDA18-Weekday-31,50075973-JAN18-JANDA18-Weekday-31,"Pineview",0,5756461
26-273,JAN18-JANDA18-Weekday-31,50075974-JAN18-JANDA18-Weekday-31,"Blair",1,5756461
26-273,JAN18-JANDA18-Weekday-31,50075975-JAN18-JANDA18-Weekday-31,"Pineview",0,5756461
26-273,JAN18-JANDA18-Weekday-31,50075976-JAN18-JANDA18-Weekday-31,"Blair",1,5756461
26-273,JAN18-JANDA18-Weekday-31,50075977-JAN18-JANDA18-Weekday-31,"Pineview",0,5756447
26-273,JAN18-JANDA18-Weekday-31,50075978-JAN18-JANDA18-Weekday-31,"Blair",1,5756447
26-273,JAN18-JANDA18-Weekday-31,50075979-JAN18-JANDA18-Weekday-31,"Pineview",0,5756447
26-273,JAN18-JANDA18-Weekday-31,50075980-JAN18-JANDA18-Weekday-31,"Blair",1,5756447
26-273,JAN18-JANDA18-Weekday-31,50075981-JAN18-JANDA18-Weekday-31,"Pineview",0,5757078
26-273,JAN18-JANDA18-Weekday-31,50075982-JAN18-JANDA18-Weekday-31,"Blair",1,5757078
24-273,JAN18-JANDA18-Weekday-31,50075983-JAN18-JANDA18-Weekday-31,"Beacon Hill",0,5756442
40-273,JAN18-JANDA18-Weekday-31,50075984-JAN18-JANDA18-Weekday-31,"Greenboro",1,5755991
56-273,JAN18-JANDA18-Weekday-31,50075985-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756350
80-273,JAN18-JANDA18-Weekday-31,50075986-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5756350
80-273,JAN18-JANDA18-Weekday-31,50075987-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756350
63-273,JAN18-JANDA18-Weekday-31,50075988-JAN18-JANDA18-Weekday-31,"Briarbrook via Innovation",0,5755952
63-273,JAN18-JANDA18-Weekday-31,50075989-JAN18-JANDA18-Weekday-31,"Mackenzie King via Briarbrook",1,5755952
63-273,JAN18-JANDA18-Weekday-31,50075990-JAN18-JANDA18-Weekday-31,"Briarbrook via Innovation",0,5756492
63-273,JAN18-JANDA18-Weekday-31,50075991-JAN18-JANDA18-Weekday-31,"Mackenzie King via Briarbrook",1,5756492
7-273,JAN18-JANDA18-Weekday-31,50075992-JAN18-JANDA18-Weekday-31,"Carleton",0,5756398
7-273,JAN18-JANDA18-Weekday-31,50075993-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5756398
7-273,JAN18-JANDA18-Weekday-31,50075994-JAN18-JANDA18-Weekday-31,"Carleton",0,5756398
111-273,JAN18-JANDA18-Weekday-31,50075995-JAN18-JANDA18-Weekday-31,"Baseline",1,5756180
83-273,JAN18-JANDA18-Weekday-31,50075996-JAN18-JANDA18-Weekday-31,"Viewmount",1,5757084
83-273,JAN18-JANDA18-Weekday-31,50075997-JAN18-JANDA18-Weekday-31,"Baseline",0,5757084
86-273,JAN18-JANDA18-Weekday-31,50075998-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756764
86-273,JAN18-JANDA18-Weekday-31,50075999-JAN18-JANDA18-Weekday-31,"Baseline  Colonnade",1,5756390
86-273,JAN18-JANDA18-Weekday-31,50076000-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756390
47-273,JAN18-JANDA18-Weekday-31,50076001-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5757237
86-273,JAN18-JANDA18-Weekday-31,50076002-JAN18-JANDA18-Weekday-31,"Baseline  Colonnade",1,5756676
86-273,JAN18-JANDA18-Weekday-31,50076003-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756676
86-273,JAN18-JANDA18-Weekday-31,50076004-JAN18-JANDA18-Weekday-31,"Baseline  Colonnade",1,5757183
86-273,JAN18-JANDA18-Weekday-31,50076005-JAN18-JANDA18-Weekday-31,"Elmvale",0,5757183
86-273,JAN18-JANDA18-Weekday-31,50076006-JAN18-JANDA18-Weekday-31,"Baseline  Colonnade",1,5757095
86-273,JAN18-JANDA18-Weekday-31,50076007-JAN18-JANDA18-Weekday-31,"Elmvale",0,5757095
86-273,JAN18-JANDA18-Weekday-31,50076008-JAN18-JANDA18-Weekday-31,"Baseline  Colonnade",1,5757095
85-273,JAN18-JANDA18-Weekday-31,50076009-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756652
85-273,JAN18-JANDA18-Weekday-31,50076010-JAN18-JANDA18-Weekday-31,"Lees",0,5756652
85-273,JAN18-JANDA18-Weekday-31,50076011-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756652
88-273,JAN18-JANDA18-Weekday-31,50076012-JAN18-JANDA18-Weekday-31,"Hurdman",0,5756652
106-273,JAN18-JANDA18-Weekday-31,50076013-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756652
88-273,JAN18-JANDA18-Weekday-31,50076014-JAN18-JANDA18-Weekday-31,"Hurdman",0,5756764
96-273,JAN18-JANDA18-Weekday-31,50076015-JAN18-JANDA18-Weekday-31,"Merivale",1,5756705
179-273,JAN18-JANDA18-Weekday-31,50076016-JAN18-JANDA18-Weekday-31,"CitiGate",0,5756342
270-273,JAN18-JANDA18-Weekday-31,50076017-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5756342
237-273,JAN18-JANDA18-Weekday-31,50076018-JAN18-JANDA18-Weekday-31,"Albert / Bay",0,5756314
165-273,JAN18-JANDA18-Weekday-31,50076019-JAN18-JANDA18-Weekday-31,"Innovation",0,5757079
168-273,JAN18-JANDA18-Weekday-31,50076020-JAN18-JANDA18-Weekday-31,"Bridlewood",0,5757079
168-273,JAN18-JANDA18-Weekday-31,50076021-JAN18-JANDA18-Weekday-31,"Terry Fox",1,5757079
162-273,JAN18-JANDA18-Weekday-31,50076022-JAN18-JANDA18-Weekday-31,"Stittsville",0,5757079
162-273,JAN18-JANDA18-Weekday-31,50076023-JAN18-JANDA18-Weekday-31,"Terry Fox",1,5757079
168-273,JAN18-JANDA18-Weekday-31,50076024-JAN18-JANDA18-Weekday-31,"Bridlewood",0,5757079
168-273,JAN18-JANDA18-Weekday-31,50076025-JAN18-JANDA18-Weekday-31,"Terry Fox",1,5757079
164-273,JAN18-JANDA18-Weekday-31,50076026-JAN18-JANDA18-Weekday-31,"Hope Side",0,5757079
85-273,JAN18-JANDA18-Weekday-31,50076027-JAN18-JANDA18-Weekday-31,"Lees",0,5757235
256-273,JAN18-JANDA18-Weekday-31,50076028-JAN18-JANDA18-Weekday-31,"Bridlewood",1,5756764
105-273,JAN18-JANDA18-Weekday-31,50076029-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756037
95-273,JAN18-JANDA18-Weekday-31,50076030-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5757012
187-273,JAN18-JANDA18-Weekday-31,50076031-JAN18-JANDA18-Weekday-31,"Amberwood",1,5756095
